ID,SMILE
ID0013877,CCCC(=O)O[C@@]12[C@H](O)[C@@H](C)[C@]3(O)C4=CC(C)C(=O)[C@@]4(O)CC(CO)=C[C@H]3[C@@H]1C2(C)C>>CCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)C3=CC(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(=O)CCC
ID0013878,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1>>O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
ID0013879,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>C/C1=C\C[C@@H]2C[C@@H](C[C@]3(C=C[C@H](C)[C@@H](C(C)C)O3)O2)OC(=O)C2=CC(C)C(=O)C[C@@]2(O)/C(C)=C/C=C/[C@H](C)[C@@H]1O
ID0013880,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
ID0013881,CNc1ccccc1C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>Cn1c2ccccc2c(=O)c2c(O)cc(O)cc21
ID0013882,CC(=O)C(=O)O>>*SCC(N)C(=O)O
ID0013883,O=C(CO)c1ccc(O)cc1>>O=C(O)c1ccc(O)cc1
ID0013884,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1=CCCCC1O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1C(O)CCCC1O
ID0013885,Cc1cccc(CO)c1>>Cc1cccc(C=O)c1
ID0013886,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C=C1C=C[C@@H]([C@@H](C)CCC=C(C)C)CC1
ID0013887,CC(=O)NC1C(=O)O[C@H](CO)[C@@H](O)[C@@H]1O>>CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
ID0013888,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>*C(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0013889,C=C1C=CC(=O)O1>>O=C(O)/C=C\C(Cl)=C/C(=O)O
ID0013890,*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
ID0013891,NCCCNCCCNCCCN>>NCCCNCCCNCCCNCCCN
ID0013892,*OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1OP(=O)(O)O*>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O
ID0013893,C=C(OP(=O)(O)O)C(=O)O>>O=C(O)C(CS(=O)(=O)O)OP(=O)(O)O
ID0013894,NC(Cn1ccc(=O)c(O)c1)C(=O)O>>O=c1cc[nH]cc1O
ID0013895,NCCCCC(=O)C(=O)O>>CC(=O)NCCCCC(=O)C(=O)O
ID0013896,C[C@@](O)(CCO)CC(=O)O>>CC1(O)CC(=O)OC(O)C1
ID0013897,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>*C(=O)C(NC(C)=O)[C@@H](C)O
ID0013898,*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O>>*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
ID0013899,*C(=O)C(NC(C)=O)C(C)C>>*C(=O)C(N)C(C)C
ID0013900,CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O>>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0013901,O=C(O)C(=O)C(Cl)=CCC(=O)C(=C(Cl)Cl)c1ccc(Cl)cc1>>Oc1c(Cl)ccc(C(=C(Cl)Cl)c2ccc(Cl)cc2)c1O
ID0013902,CC[C@H]1OC(=O)C(C)[C@@H](O)[C@@H](C)CC(C)C(=O)C=CC1C>>CC[C@H]1OC(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)CC(C)C(=O)C=CC1C
ID0013903,NCCOP(=O)(O)O>>CNCCOP(=O)(O)O
ID0013904,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5>>CN1CC[C@]23c4c5ccc(O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ID0013905,CC(C)Cc1[nH]c(=O)c(Cc2ccccc2)nc1O>>CC(C)/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
ID0013906,C[C@@]1(CO)OP(=O)(O)OP(=O)(O)OC[C@H]1O>>C[C@@](CO)(OP(=O)(O)O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
ID0013907,ONc1ccc(-c2ccccc2)cc1>>CC(=O)N(O)c1ccc(-c2ccccc2)cc1
ID0013908,O=S(=O)(O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O>>CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OS(=O)(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
ID0013909,O=CNCC(=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O>>N=C(CNC=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0013910,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
ID0013911,Cn1cc(O)nc1N>>CN(CC(=O)O)C(=N)NP(=O)(O)O
ID0013912,*C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](O*)[C@H](O)[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O>>O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
ID0013913,*O[C@@H]1O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]1O>>*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ID0013914,*/C=C\OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C>>*/C=C\OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O
ID0013915,NC(CCC(=O)NC(CSc1cc(O)ccc1O)C(=O)NCC(=O)O)C(=O)O>>Oc1ccc(O)cc1
ID0013916,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O
ID0013917,NC(CCC(=O)NC(CS)C(=O)O)C(=O)O>>NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)O)C(=O)O)C(=O)O
ID0013918,*SC(=O)CC(=O)CC(=O)Cc1cc(O)cc(O)c1C(=O)CC(=O)CC(=O)CC(C)=O>>CC(=O)CC(=O)c1c(CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O
ID0013919,CC1OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)C(=O)C(O)C1O>>Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1
ID0013920,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O>>CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO
ID0013921,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)C4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)C4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]21C
ID0013922,O=CC=Cc1ccc(O)c(O)c1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)c(O)c1
ID0013923,C=C1CCC[C@H]2[C@]3(C)CC[C@](C)(C4CO4)C[C@H]3CC[C@]12C>>C=C1[C@@H](O)CC[C@H]2[C@]3(C)CC[C@](C)(C4CO4)C[C@H]3CC[C@]12C
ID0013924,NCCc1ccc(O)c(O)c1>>C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2cc(O)c(O)cc21
ID0013925,CC(=O)NCCC=O>>CC(=O)NCCCNCCCCN
ID0013926,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CCCCCCCCCCCCCCCC(=O)O
ID0013927,NC(CO)C(=O)N1CCCC1C(=O)O>>NC(CO)C(=O)O
ID0013928,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O>>*NC(CCCCN(C)C)C(*)=O
ID0013929,CC(=O)NC1C(=O)C(O)C(C(=O)O)O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O>>CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)OC(C(=O)O)[C@@H](O)[C@@H]1O
ID0013930,O=C(O)C1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>O=C(O)C1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
ID0013931,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC=O>>C=C[C@@H]1C2=CCOC(=O)C2=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ID0013932,*C(=O)C(N)CCC(N)=O>>*C(=O)C(CCC(N)=O)NC(=O)C(CCSC)NC(C)=O
ID0013933,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O>>N=C(N)NC1C(=O)C(O)C(O)C(O)C1O
ID0013934,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
ID0013935,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC=C(C)C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CCC=C(C)C
ID0013936,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O>>CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
ID0013937,CSCCCC(=NO)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O>>CSCCCC(=NO)SCC(N)C(=O)NCC(=O)O
ID0013938,COC1=C[C@]23CCN(C)[C@H](Cc4ccc(OC)c(O)c42)C3=C[C@@H]1O>>COC1=C[C@]23CCN(C)[C@H](Cc4ccc(OC)c(O)c42)C3=C[C@@H]1OC(C)=O
ID0013939,C/C=C1/C=[N+]2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC>>C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC
ID0013940,NCCCNCCCN>>NCCCNCCCNCCCN
ID0013941,*C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>*C(=O)c1c(O)cc(O)cc1O
ID0013942,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CC/C=C\C/C=C\C=C1/OC1CCCCCCCC(=O)O
ID0013943,NC(CSS)C(=O)O>>NC(CSSCC(N)C(=O)O)C(=O)O
ID0013944,C[N+]1=CCCC1>>CC(=O)C[C@H]1CCCN1C
ID0013945,NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O>>NCC(=O)NC(Cc1ccccc1)C(=O)O
ID0013946,C=CC(C)(O)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CO
ID0013947,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(C(=O)CO)CC[C@@H]12>>C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(C(=O)CO)CC[C@@H]12
ID0013948,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C
ID0013949,O=C(O)C(Cc1ccccc1)NO>>NC(Cc1ccccc1)C(=O)O
ID0013950,CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0013951,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC>>*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
ID0013952,CC(OP(=O)(O)O)C(N)C(=O)O>>C[C@H](CN)OP(=O)(O)O
ID0013953,O=C(O)c1ccccc1O>>O=C(O)C(=O)C=CCC(=O)c1ccccc1O
ID0013954,O=C(O)c1ccccc1O>>O=C(O)c1ccccc1
ID0013955,COC1C(=O)C(C(C)=O)C(=O)[C@@]2(O[C@H]3C[C@@H](O)[C@H](O)[C@@H](C)O3)C(=O)c3c(cc4cc(O)cc(O)c4c3O)C[C@@H]12>>COC1C(=O)C(C(C)=O)C(=O)[C@@]2(O)C(=O)c3c(cc4cc(O)cc(O)c4c3O)C[C@@H]12
ID0013956,CC(O)C(N)C(=O)O>>CCC(=O)C(=O)O
ID0013957,O=Cc1ccccc1C(=O)O>>O=C(O)C(=O)/C=C/c1ccccc1C(=O)O
ID0013958,CC1OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)C(=O)C(O)C1O>>Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1
ID0013959,Nc1nc(=O)c(N)c(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[nH]1>>Nc1nc(=O)c(N)c(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)[nH]1
ID0013960,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@](C)(N)[C@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@](C)(N)C(=O)C(C)O3)O2)c(=O)[nH]c1=O
ID0013961,C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4C=CC(=O)O)c(C(O)CC(=O)OC)c3C>>C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)OC)c3C
ID0013962,NC(CCSC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O)C(=O)O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O
ID0013963,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3ccc4c(c3)OC(c3ccccc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>>O=C1CC(c2ccccc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc21
ID0013964,CC(CCC[C@@H](C)C1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>C/C(=C\CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0013965,O=C(O)CC(Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O>>O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ID0013966,C/C=C/C(=O)O>>CCCC(=O)O
ID0013967,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O>>CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ID0013968,C=C1C=CC(=O)O1>>O=C(O)C[C@@]1(Cl)C=CC(=O)O1
ID0013969,CC(C)=CCC/C(C)=C/Cc1cc(O)c2ccccc2c1O>>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0013970,*[C@H]1C[C@H](OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2O)[C@@H](COP(=O)(O)O)O1>>*[C@H]1C[C@H](OP(=O)(O)OC[C@H]2OC(O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2O)[C@@H](COP(=O)(O)O)O1
ID0013971,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ID0013972,NC(CCCC=O)C(=O)O>>*SC(=O)CCCC(N)C(=O)O
ID0013973,CC1(C)[C@@H]2CC(=O)[C@@]1(C)CC2O>>CC12CC(=O)C(CC1=O)C2(C)C
ID0013974,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1CO>>Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)cc1CO
ID0013975,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>Nc1nc(=O)c2c(CNC3C=C[C@H](O)[C@@H]3O)c[nH]c2[nH]1
ID0013976,*NC(CCCN=C(N)N)C(*)=O>>O=C(O)CCC(=O)O
ID0013977,CC(=N)C(=O)O>>CC(=N)C(=O)O
ID0013978,OC[C@H]1O[C@@H](Oc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ID0013979,O=C1CCCCC1O>>O=C1CCCCC1=O
ID0013980,COc1cc(C=CCO)ccc1O>>COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O
ID0013981,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2>>Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2
ID0013982,O=c1[nH]c(=O)c2ncnnc2[nH]1>>Cn1c(=O)[nH]c2nncnc2c1=O
ID0013983,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@H](O)[C@@H](N)CO3)O2)c(=O)[nH]c1=O>>CN[C@H]1CO[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)C[C@@H]1O
ID0013984,COC(=O)C1c2cc3c(O)c4c(c(O)c3c(O)c2[C@@H](O)C[C@]1(C)O)C(=O)C=CC4=O>>COC(=O)C1c2cc3c(c(O)c2[C@@H](O)C[C@]1(C)O)C(=O)c1c(O)cccc1C3=O
ID0013985,N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O>>N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O
ID0013986,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>O=C(O)CCCCCC1NC(=O)NC1CS
ID0013987,CC(=CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCc1cc(O)c(C)c(C)c1O>>CC(=CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCc1cc(O)cc(C)c1O
ID0013988,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)c1ccccc1C(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
ID0013989,*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O>>*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O
ID0013990,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC=C[C@](C)(C(=O)O1)[C@H]2C3C(=O)O>>C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@H]2C3C(=O)O
ID0013991,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>O=C1OC(COP(=O)(O)O)C(O)C(O)C1O
